family,L,V,constraint_counts,order,coefficient,abs_coefficient,derivative_at_zero,coefficient_l1_norm_order_leq_8,nearest_singularity_scale,normalized_expression_n,description
rank4_delocalization_toy_s3,33,129,33;33;33;33,6,56885013896999698432,56885013896999698432,40957210005839782871040,30098334751554702061680641,1/128,n^(3)*(n)_129/((n)_33*(n)_33*(n)_33*(n)_33),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,33,129,33;33;33;33,7,-44648563072447648029696,44648563072447648029696,-225028757885136146069667840,30098334751554702061680641,1/128,n^(3)*(n)_129/((n)_33*(n)_33*(n)_33*(n)_33),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,33,129,33;33;33;33,8,30053629242501880160223232,30053629242501880160223232,1211762331057675808060200714240,30098334751554702061680641,1/128,n^(3)*(n)_129/((n)_33*(n)_33*(n)_33*(n)_33),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s4,33,128,33;33;33;33,0,1,1,1,25194318145071310298249089,1/127,n^(4)*(n)_128/((n)_33*(n)_33*(n)_33*(n)_33),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,33,128,33;33;33;33,1,-6016,6016,-6016,25194318145071310298249089,1/127,n^(4)*(n)_128/((n)_33*(n)_33*(n)_33*(n)_33),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,33,128,33;33;33;33,2,17773568,17773568,35547136,25194318145071310298249089,1/127,n^(4)*(n)_128/((n)_33*(n)_33*(n)_33*(n)_33),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,33,128,33;33;33;33,3,-34369897472,34369897472,-206219384832,25194318145071310298249089,1/127,n^(4)*(n)_128/((n)_33*(n)_33*(n)_33*(n)_33),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,33,128,33;33;33;33,4,48921811058688,48921811058688,1174123465408512,25194318145071310298249089,1/127,n^(4)*(n)_128/((n)_33*(n)_33*(n)_33*(n)_33),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,33,128,33;33;33;33,5,-54651127616818176,54651127616818176,-6558135314018181120,25194318145071310298249089,1/127,n^(4)*(n)_128/((n)_33*(n)_33*(n)_33*(n)_33),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,33,128,33;33;33;33,6,49889669562046971904,49889669562046971904,35920562084673819770880,25194318145071310298249089,1/127,n^(4)*(n)_128/((n)_33*(n)_33*(n)_33*(n)_33),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,33,128,33;33;33;33,7,-38262685368505635625984,38262685368505635625984,-192843934257268403554959360,25194318145071310298249089,1/127,n^(4)*(n)_128/((n)_33*(n)_33*(n)_33*(n)_33),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,33,128,33;33;33;33,8,25156005515333158800097280,25156005515333158800097280,1014290142378232962819922329600,25194318145071310298249089,1/127,n^(4)*(n)_128/((n)_33*(n)_33*(n)_33*(n)_33),four-label fourth-moment toy profile with fixed deficit s=4
single_label_cycle_profile,34,34,34,0,1,1,1,1,,n^(0)*(n)_34/((n)_34),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,34,34,34,1,0,0,0,1,,n^(0)*(n)_34/((n)_34),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,34,34,34,2,0,0,0,1,,n^(0)*(n)_34/((n)_34),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,34,34,34,3,0,0,0,1,,n^(0)*(n)_34/((n)_34),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,34,34,34,4,0,0,0,1,,n^(0)*(n)_34/((n)_34),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,34,34,34,5,0,0,0,1,,n^(0)*(n)_34/((n)_34),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,34,34,34,6,0,0,0,1,,n^(0)*(n)_34/((n)_34),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,34,34,34,7,0,0,0,1,,n^(0)*(n)_34/((n)_34),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,34,34,34,8,0,0,0,1,,n^(0)*(n)_34/((n)_34),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_path_profile,34,35,34,0,1,1,1,35,1/34,n^(-1)*(n)_35/((n)_34),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,34,35,34,1,-34,34,-34,35,1/34,n^(-1)*(n)_35/((n)_34),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,34,35,34,2,0,0,0,35,1/34,n^(-1)*(n)_35/((n)_34),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,34,35,34,3,0,0,0,35,1/34,n^(-1)*(n)_35/((n)_34),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,34,35,34,4,0,0,0,35,1/34,n^(-1)*(n)_35/((n)_34),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,34,35,34,5,0,0,0,35,1/34,n^(-1)*(n)_35/((n)_34),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,34,35,34,6,0,0,0,35,1/34,n^(-1)*(n)_35/((n)_34),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,34,35,34,7,0,0,0,35,1/34,n^(-1)*(n)_35/((n)_34),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,34,35,34,8,0,0,0,35,1/34,n^(-1)*(n)_35/((n)_34),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
rank2_balanced_profile,34,67,34;34,0,1,1,1,5500049257005304321,1/66,n^(1)*(n)_67/((n)_34*(n)_34),two length-L labels sharing one vertex
rank2_balanced_profile,34,67,34;34,1,-1089,1089,-1089,5500049257005304321,1/66,n^(1)*(n)_67/((n)_34*(n)_34),two length-L labels sharing one vertex
rank2_balanced_profile,34,67,34;34,2,556479,556479,1112958,5500049257005304321,1/66,n^(1)*(n)_67/((n)_34*(n)_34),two length-L labels sharing one vertex
rank2_balanced_profile,34,67,34;34,3,-176936001,176936001,-1061616006,5500049257005304321,1/66,n^(1)*(n)_67/((n)_34*(n)_34),two length-L labels sharing one vertex
rank2_balanced_profile,34,67,34;34,4,39118969791,39118969791,938855274984,5500049257005304321,1/66,n^(1)*(n)_67/((n)_34*(n)_34),two length-L labels sharing one vertex
rank2_balanced_profile,34,67,34;34,5,-6361994919489,6361994919489,-763439390338680,5500049257005304321,1/66,n^(1)*(n)_67/((n)_34*(n)_34),two length-L labels sharing one vertex
rank2_balanced_profile,34,67,34;34,6,784433950298559,784433950298559,564792444214962480,5500049257005304321,1/66,n^(1)*(n)_67/((n)_34*(n)_34),two length-L labels sharing one vertex
rank2_balanced_profile,34,67,34;34,7,-74366483499636801,74366483499636801,-374807076838169477040,5500049257005304321,1/66,n^(1)*(n)_67/((n)_34*(n)_34),two length-L labels sharing one vertex
rank2_balanced_profile,34,67,34;34,8,5424891938263986111,5424891938263986111,218731642950803919995520,5500049257005304321,1/66,n^(1)*(n)_67/((n)_34*(n)_34),two length-L labels sharing one vertex
rank2_deficit_k2,34,66,34;34,0,1,1,1,2708057099404377601,1/65,n^(2)*(n)_66/((n)_34*(n)_34),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,34,66,34;34,1,-1023,1023,-1023,2708057099404377601,1/65,n^(2)*(n)_66/((n)_34*(n)_34),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,34,66,34;34,2,488961,488961,977922,2708057099404377601,1/65,n^(2)*(n)_66/((n)_34*(n)_34),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,34,66,34;34,3,-144664575,144664575,-867987450,2708057099404377601,1/65,n^(2)*(n)_66/((n)_34*(n)_34),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,34,66,34;34,4,29571107841,29571107841,709706588184,2708057099404377601,1/65,n^(2)*(n)_66/((n)_34*(n)_34),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,34,66,34;34,5,-4410301801983,4410301801983,-529236216237960,2708057099404377601,1/65,n^(2)*(n)_66/((n)_34*(n)_34),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,34,66,34;34,6,493354031367681,493354031367681,355214902584730320,2708057099404377601,1/65,n^(2)*(n)_66/((n)_34*(n)_34),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,34,66,34;34,7,-41805117429369855,41805117429369855,-210697791844024069200,2708057099404377601,1/65,n^(2)*(n)_66/((n)_34*(n)_34),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,34,66,34;34,8,2665754187925575681,2665754187925575681,107483208857159211457920,2708057099404377601,1/65,n^(2)*(n)_66/((n)_34*(n)_34),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k3,34,65,34;34,0,1,1,1,1236493021154903301,1/64,n^(3)*(n)_65/((n)_34*(n)_34),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,34,65,34;34,1,-958,958,-958,1236493021154903301,1/64,n^(3)*(n)_65/((n)_34*(n)_34),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,34,65,34;34,2,426691,426691,853382,1236493021154903301,1/64,n^(3)*(n)_65/((n)_34*(n)_34),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,34,65,34;34,3,-116929660,116929660,-701577960,1236493021154903301,1/64,n^(3)*(n)_65/((n)_34*(n)_34),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,34,65,34;34,4,21970679941,21970679941,527296318584,1236493021154903301,1/64,n^(3)*(n)_65/((n)_34*(n)_34),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,34,65,34;34,5,-2982207605818,2982207605818,-357864912698160,1236493021154903301,1/64,n^(3)*(n)_65/((n)_34*(n)_34),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,34,65,34;34,6,299510536989511,299510536989511,215647586632447920,1236493021154903301,1/64,n^(3)*(n)_65/((n)_34*(n)_34),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,34,65,34;34,7,-22336932525051640,22336932525051640,-112578139926260265600,1236493021154903301,1/64,n^(3)*(n)_65/((n)_34*(n)_34),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,34,65,34;34,8,1213853573797219081,1213853573797219081,48942576095503873345920,1236493021154903301,1/64,n^(3)*(n)_65/((n)_34*(n)_34),two length-L labels with fixed vertex deficit k=3
rank4_delocalization_toy_s3,34,133,34;34;34;34,0,1,1,1,50065498605052345050758629,1/132,n^(3)*(n)_133/((n)_34*(n)_34*(n)_34*(n)_34),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,34,133,34;34;34;34,1,-6534,6534,-6534,50065498605052345050758629,1/132,n^(3)*(n)_133/((n)_34*(n)_34*(n)_34*(n)_34),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,34,133,34;34;34;34,2,20983941,20983941,41967882,50065498605052345050758629,1/132,n^(3)*(n)_133/((n)_34*(n)_34*(n)_34*(n)_34),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,34,133,34;34;34;34,3,-44148641526,44148641526,-264891849156,50065498605052345050758629,1/132,n^(3)*(n)_133/((n)_34*(n)_34*(n)_34*(n)_34),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,34,133,34;34;34;34,4,68433805937673,68433805937673,1642411342504152,50065498605052345050758629,1/132,n^(3)*(n)_133/((n)_34*(n)_34*(n)_34*(n)_34),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,34,133,34;34;34;34,5,-83332969244969598,83332969244969598,-9999956309396351760,50065498605052345050758629,1/132,n^(3)*(n)_133/((n)_34*(n)_34*(n)_34*(n)_34),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,34,133,34;34;34;34,6,83007614348490592629,83007614348490592629,59765482330913226692880,50065498605052345050758629,1/132,n^(3)*(n)_133/((n)_34*(n)_34*(n)_34*(n)_34),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,34,133,34;34;34;34,7,-69539795336642040794142,69539795336642040794142,-350480568496675885602475680,50065498605052345050758629,1/132,n^(3)*(n)_133/((n)_34*(n)_34*(n)_34*(n)_34),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,34,133,34;34;34;34,8,49995875718699907298832585,49995875718699907298832585,2015833708977980262288929827200,50065498605052345050758629,1/132,n^(3)*(n)_133/((n)_34*(n)_34*(n)_34*(n)_34),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s4,34,132,34;34;34;34,0,1,1,1,42150360913483090050288661,1/131,n^(4)*(n)_132/((n)_34*(n)_34*(n)_34*(n)_34),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,34,132,34;34;34;34,1,-6402,6402,-6402,42150360913483090050288661,1/131,n^(4)*(n)_132/((n)_34*(n)_34*(n)_34*(n)_34),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,34,132,34;34;34;34,2,20138877,20138877,40277754,42150360913483090050288661,1/131,n^(4)*(n)_132/((n)_34*(n)_34*(n)_34*(n)_34),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,34,132,34;34;34;34,3,-41490309762,41490309762,-248941858572,42150360913483090050288661,1/131,n^(4)*(n)_132/((n)_34*(n)_34*(n)_34*(n)_34),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,34,132,34;34;34;34,4,62957085049089,62957085049089,1510970041178136,42150360913483090050288661,1/131,n^(4)*(n)_132/((n)_34*(n)_34*(n)_34*(n)_34),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,34,132,34;34;34;34,5,-75022634018489850,75022634018489850,-9002716082218782000,42150360913483090050288661,1/131,n^(4)*(n)_132/((n)_34*(n)_34*(n)_34*(n)_34),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,34,132,34;34;34;34,6,73104626658049932429,73104626658049932429,52635331193795951348880,42150360913483090050288661,1/131,n^(4)*(n)_132/((n)_34*(n)_34*(n)_34*(n)_34),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,34,132,34;34;34;34,7,-59889984617779449713514,59889984617779449713514,-301845522473608426556110560,42150360913483090050288661,1/131,n^(4)*(n)_132/((n)_34*(n)_34*(n)_34*(n)_34),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,34,132,34;34;34;34,8,42090397749153019936648737,42090397749153019936648737,1697084837245849763845677075840,42150360913483090050288661,1/131,n^(4)*(n)_132/((n)_34*(n)_34*(n)_34*(n)_34),four-label fourth-moment toy profile with fixed deficit s=4
single_label_cycle_profile,35,35,35,0,1,1,1,1,,n^(0)*(n)_35/((n)_35),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,35,35,35,1,0,0,0,1,,n^(0)*(n)_35/((n)_35),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,35,35,35,2,0,0,0,1,,n^(0)*(n)_35/((n)_35),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,35,35,35,3,0,0,0,1,,n^(0)*(n)_35/((n)_35),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,35,35,35,4,0,0,0,1,,n^(0)*(n)_35/((n)_35),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,35,35,35,5,0,0,0,1,,n^(0)*(n)_35/((n)_35),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,35,35,35,6,0,0,0,1,,n^(0)*(n)_35/((n)_35),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,35,35,35,7,0,0,0,1,,n^(0)*(n)_35/((n)_35),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,35,35,35,8,0,0,0,1,,n^(0)*(n)_35/((n)_35),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_path_profile,35,36,35,0,1,1,1,36,1/35,n^(-1)*(n)_36/((n)_35),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,35,36,35,1,-35,35,-35,36,1/35,n^(-1)*(n)_36/((n)_35),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,35,36,35,2,0,0,0,36,1/35,n^(-1)*(n)_36/((n)_35),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,35,36,35,3,0,0,0,36,1/35,n^(-1)*(n)_36/((n)_35),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,35,36,35,4,0,0,0,36,1/35,n^(-1)*(n)_36/((n)_35),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,35,36,35,5,0,0,0,36,1/35,n^(-1)*(n)_36/((n)_35),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,35,36,35,6,0,0,0,36,1/35,n^(-1)*(n)_36/((n)_35),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,35,36,35,7,0,0,0,36,1/35,n^(-1)*(n)_36/((n)_35),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,35,36,35,8,0,0,0,36,1/35,n^(-1)*(n)_36/((n)_35),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
rank2_balanced_profile,35,69,35;35,0,1,1,1,9665061513151665259,1/68,n^(1)*(n)_69/((n)_35*(n)_35),two length-L labels sharing one vertex
rank2_balanced_profile,35,69,35;35,1,-1156,1156,-1156,9665061513151665259,1/68,n^(1)*(n)_69/((n)_35*(n)_35),two length-L labels sharing one vertex
rank2_balanced_profile,35,69,35;35,2,628286,628286,1256572,9665061513151665259,1/68,n^(1)*(n)_69/((n)_35*(n)_35),two length-L labels sharing one vertex
rank2_balanced_profile,35,69,35;35,3,-212962366,212962366,-1277774196,9665061513151665259,1/68,n^(1)*(n)_69/((n)_35*(n)_35),two length-L labels sharing one vertex
rank2_balanced_profile,35,69,35;35,4,50332908746,50332908746,1207989809904,9665061513151665259,1/68,n^(1)*(n)_69/((n)_35*(n)_35),two length-L labels sharing one vertex
rank2_balanced_profile,35,69,35;35,5,-8780353972006,8780353972006,-1053642476640720,9665061513151665259,1/68,n^(1)*(n)_69/((n)_35*(n)_35),two length-L labels sharing one vertex
rank2_balanced_profile,35,69,35;35,6,1166280378190586,1166280378190586,839721872297221920,9665061513151665259,1/68,n^(1)*(n)_69/((n)_35*(n)_35),two length-L labels sharing one vertex
rank2_balanced_profile,35,69,35;35,7,-119793160734535366,119793160734535366,-603757530102058244640,9665061513151665259,1/68,n^(1)*(n)_69/((n)_35*(n)_35),two length-L labels sharing one vertex
